"name","longitude","latitude","prov","date","key"
"Canis latrans",-122.466194,37.798874,"gbif",2018-06-30,1883524969
"Canis latrans",-118.296814,34.042312,"gbif",2018-06-12,1850975135
"Canis latrans",-71.479307,42.423664,"gbif",2018-06-04,1880593468
"Canis latrans",-90.551178,38.552498,"gbif",2018-06-11,1850963683
"Canis latrans",-116.414196,33.671046,"gbif",2018-06-24,1880561438
"Canis latrans",-119.779323,39.548971,"gbif",2018-06-13,1880568922
"Canis latrans",-122.457284,37.794804,"gbif",2018-06-05,1850915163
"Canis latrans",-113.460968,53.550571,"gbif",2018-06-08,1883937923
"Canis latrans",-122.853163,38.036431,"gbif",2018-06-17,1880505474
"Canis latrans",-82.739816,35.579875,"gbif",2018-06-13,1880628687
"Canis latrans",-101.749745,28.624664,"gbif",2018-06-04,1850959456
"Canis latrans",-122.459636,37.798286,"gbif",2018-06-27,1880584899
"Canis latrans",-109.615538,35.062172,"gbif",2018-06-20,1880529749
"Canis latrans",-96.822439,28.266816,"gbif",2018-06-21,1880541683
"Canis latrans",-116.957214,32.713572,"gbif",2018-06-27,1880585725
"Canis latrans",-80.423678,27.808657,"gbif",2018-06-28,1880620719
"Canis latrans",-116.021814,30.679831,"gbif",2018-06-29,1880600219
"Canis latrans",-116.743694,32.709779,"gbif",2018-06-02,1848807171
"Canis latrans",-124.193091,47.148904,"gbif",2018-06-16,1880513184
"Canis latrans",-117.455619,36.349199,"gbif",2018-06-18,1880518179
"Canis latrans",-91.196136,47.381716,"gbif",2018-06-30,1883917593
"Canis latrans",-122.157782,37.927057,"gbif",2018-06-30,1880606022
"Canis latrans",-73.031083,41.552495,"gbif",2018-06-24,1880575457
"Canis latrans",-119.264557,38.15186,"gbif",2018-06-11,1880546725
"Canis latrans",-97.02315,32.668404,"gbif",2018-06-06,1850923350
"Canis latrans",-118.261795,34.095567,"gbif",2018-06-27,1880584177
"Canis latrans",-103.201108,32.761899,"gbif",2018-06-13,1850979012
"Canis latrans",-123.928138,45.177473,"gbif",2018-06-23,1880555108
"Canis latrans",-116.745279,33.115556,"gbif",2018-06-07,1850932725
"Canis latrans",-122.535278,45.581858,"gbif",2018-06-12,1880475239
"Canis latrans",-116.72186,32.621283,"gbif",2018-06-05,1880648105
"Canis latrans",-122.917559,38.030248,"gbif",2018-06-30,1883516252
"Canis latrans",-122.479024,37.792646,"gbif",2018-06-20,1880531885
"Canis latrans",-108.538551,37.195438,"gbif",2018-06-23,1883518339
"Canis latrans",-63.656949,44.60445,"gbif",2018-06-07,1850936335
"Canis latrans",-75.55201,35.908287,"gbif",2018-06-07,1850935189
"Canis latrans",-122.470958,37.805361,"gbif",2018-06-12,1850969193
"Canis latrans",-97.780296,30.285475,"gbif",2018-06-11,1880481635
"Canis latrans",-116.746707,32.601855,"gbif",2018-06-05,1880647996
"Canis latrans",-106.682258,35.129546,"gbif",2018-06-22,1880548664
"Canis latrans",-118.266487,34.098442,"gbif",2018-06-28,1880596058
"Canis latrans",-111.415712,45.305942,"gbif",2018-06-02,1850908980
"Canis latrans",-118.184762,34.092275,"gbif",2018-06-18,1883537341
"Canis latrans",-77.062515,43.032673,"gbif",2018-06-26,1883539007
"Canis latrans",-118.704936,34.101899,"gbif",2018-06-13,1850981766
"Canis latrans",-122.465103,37.796085,"gbif",2018-06-04,1848809544
"Canis latrans",-74.185629,42.22816,"gbif",2018-06-08,1850986755
"Canis latrans",-81.172728,46.725645,"gbif",2018-06-27,1880586260
"Canis latrans",-86.030776,31.88936,"gbif",2018-06-25,1880600702
"Canis latrans",-112.635607,42.117928,"gbif",2018-06-23,1880554637
"Canis latrans",-115.488883,31.004628,"gbif",2018-06-05,1880482665
"Canis latrans",-123.938527,45.675077,"gbif",2018-06-20,1880529356
"Canis latrans",-100.493049,33.04417,"gbif",2018-06-30,1883480019
"Canis latrans",-121.467961,37.024812,"gbif",2018-06-10,1850962269
"Canis latrans",-116.735693,32.729021,"gbif",2018-06-01,1848807240
"Canis latrans",-116.311149,33.730213,"gbif",2018-06-29,1880596853
"Canis latrans",-116.695147,32.747024,"gbif",2018-06-02,1848807186
"Canis latrans",-87.89477,43.062069,"gbif",2018-06-25,1880572365
"Canis latrans",-121.424101,40.169361,"gbif",2018-06-29,1880599643
"Canis latrans",-122.457555,37.794622,"gbif",2018-06-05,1850915182
"Canis latrans",-115.525833,51.175556,"gbif",2018-06-30,1880625145
"Canis latrans",-115.491722,31.002943,"gbif",2018-06-05,1880479941
"Canis latrans",-105.043163,39.933193,"gbif",2018-06-14,1880487586
"Canis latrans",-118.511804,34.311382,"gbif",2018-06-05,1850987484
"Canis latrans",-118.214264,34.128939,"gbif",2018-06-28,1880590482
"Canis latrans",-86.030711,31.889405,"gbif",2018-06-25,1880600761
"Canis latrans",-87.893088,43.066361,"gbif",2018-06-03,1848804507
"Canis latrans",-122.451203,37.798689,"gbif",2018-06-15,1880514551
"Canis latrans",-78.81022,44.926322,"gbif",2018-06-20,1880533878
"Canis latrans",-83.899667,39.808863,"gbif",2018-06-13,1880546465
"Canis latrans",-117.290251,33.984226,"gbif",2018-06-15,1880479735
"Canis latrans",-112.120529,36.335011,"gbif",2018-06-24,1880651449
"Canis latrans",-118.273737,34.120492,"gbif",2018-06-05,1850921001
"Canis latrans",-118.154358,34.19922,"gbif",2018-06-06,1850927183
"Canis latrans",-118.445473,34.046703,"gbif",2018-06-05,1850928354
"Canis latrans",-137.5515,60.761083,"gbif",2018-06-15,1880609015
"Canis latrans",-69.935792,41.803193,"gbif",2018-06-11,1850972197
"Canis latrans",-116.877066,36.460931,"gbif",2018-06-03,1850962742
"Canis latrans",-105.336519,39.950824,"gbif",2018-06-04,1850970000
"Canis latrans",-122.467453,37.799258,"gbif",2018-06-13,1850976667
"Canis latrans",-121.935394,37.868546,"gbif",2018-06-15,1880486488
"Canis latrans",-122.824099,38.080203,"gbif",2018-06-21,1880539357
"Canis latrans",-123.892084,46.153812,"gbif",2018-06-23,1880556085
"Canis latrans",-118.246345,34.083755,"gbif",2018-06-24,1880640622
"Canis latrans",-118.295719,34.042437,"gbif",2018-06-26,1880579274
"Canis latrans",-113.54478,52.318238,"gbif",2018-06-14,1890711184
"Canis latrans",-116.645188,32.752574,"gbif",2018-06-01,1848807168
"Canis latrans",-116.727492,32.611141,"gbif",2018-06-07,1880648125
"Canis latrans",-118.177667,34.19413,"gbif",2018-06-09,1880536145
"Canis latrans",-122.454905,37.796848,"gbif",2018-06-06,1850921880
"Canis latrans",-122.715458,45.532884,"gbif",2018-07-06,1880654337
"Canis latrans",-118.205237,33.804316,"gbif",2018-07-15,1883533013
"Canis latrans",-118.214982,34.202545,"gbif",2018-07-29,1890679887
"Canis latrans",-106.710278,32.318611,"gbif",2018-07-29,1890061165
"Canis latrans",-118.352039,34.117661,"gbif",2018-07-20,1890068848
"Canis latrans",-118.214982,34.202545,"gbif",2018-07-29,1890679885
"Canis latrans",-88.012298,43.038929,"gbif",2018-07-12,1883508403
"Canis latrans",-118.784656,37.678514,"gbif",2018-07-26,1883969594
"Canis latrans",-119.024945,36.43203,"gbif",2018-07-19,1883957738
"Canis latrans",-118.095042,33.751422,"gbif",2018-07-26,1883967007
"Canis latrans",-74.526982,41.047151,"gbif",2018-07-23,1890042634
"Canis latrans",-106.340512,34.981129,"gbif",2018-07-13,1883518636
"Canis latrans",-118.214982,34.202545,"gbif",2018-07-28,1890679977
"Canis latrans",-118.785843,37.680927,"gbif",2018-07-26,1883969500
"Canis latrans",-122.510842,37.828542,"gbif",2018-07-06,1880659709
"Canis latrans",-85.223628,35.223388,"gbif",2018-07-26,1883965551
"Canis latrans",-97.774032,30.46658,"gbif",2018-07-15,1883533018
"Canis latrans",-114.176706,51.092648,"gbif",2018-07-07,1880659621
"Canis latrans",-102.129166,21.804157,"gbif",2018-07-03,1880628717
"Canis latrans",-105.718773,40.35103,"gbif",2018-07-12,1883509703
"Canis latrans",-100.725426,24.855761,"gbif",2018-07-17,1883947472
"Canis latrans",-121.752038,37.214437,"gbif",2018-07-25,1883960851
"Canis latrans",-118.214982,34.202545,"gbif",2018-07-28,1890679889
"Canis latrans",-96.54762,31.73547,"gbif",2018-07-10,1883494966
"Canis latrans",-109.928413,39.762343,"gbif",2018-07-20,1883963840
"Canis latrans",-122.679123,48.02472,"gbif",2018-07-05,1880653745
"Canis latrans",-116.03084,34.073252,"gbif",2018-07-19,1890058930
"Canis latrans",-96.991878,28.319816,"gbif",2018-07-13,1883537411
"Canis latrans",-103.670628,19.186057,"gbif",2018-07-16,1883546346
"Canis latrans",-123.034617,49.2109,"gbif",2018-07-28,1890053154
"Canis latrans",-105.71234,40.404181,"gbif",2018-07-08,1883482761
"Canis latrans",-81.353289,42.947471,"gbif",2018-07-28,1890054355
"Canis latrans",-122.457066,37.794571,"gbif",2018-07-27,1890052353
"Canis latrans",-105.040369,39.932471,"gbif",2018-07-03,1880629713
"Canis latrans",-115.567808,51.170136,"gbif",2018-07-04,1880639787
"Canis latrans",-118.048277,33.706335,"gbif",2018-07-13,1883518746
"Canis latrans",-89.489142,43.084608,"gbif",2018-07-26,1890042331
"Canis latrans",-120.802585,37.177508,"gbif",2018-07-21,1883930802
"Canis latrans",-117.921163,34.140224,"gbif",2018-07-30,1890068799
"Canis latrans",-122.47535,37.796005,"gbif",2018-07-14,1890706506
"Canis latrans",-119.008298,37.467331,"gbif",2018-07-28,1890075652
"Canis latrans",-109.723796,34.924198,"gbif",2018-07-16,1890670770
"Canis latrans",-124.05099,44.72562,"gbif",2018-07-16,1883540139
"Canis latrans",-118.387893,34.098743,"gbif",2018-07-11,1883506766
"Canis latrans",-71.771535,43.603705,"gbif",2018-07-03,1880656398
"Canis latrans",-120.959394,35.455403,"gbif",2018-07-23,1883947023
"Canis latrans",-88.029865,43.050552,"gbif",2018-07-07,1883484890
"Canis latrans",-117.540773,47.631177,"gbif",2018-07-09,1883492861
"Canis latrans",-122.221912,37.883259,"gbif",2018-07-27,1890044589
"Canis latrans",-81.546264,41.179335,"gbif",2018-07-30,1890071724
"Canis latrans",-121.792801,37.224635,"gbif",2018-07-21,1883928325
"Canis latrans",-97.279188,32.881814,"gbif",2018-07-13,1883518371
"Canis latrans",-118.29629,34.117525,"gbif",2018-07-01,1880626337
"Canis latrans",-96.96462,33.06271,"gbif",2018-07-19,1883565637
"Canis latrans",-100.631667,24.783144,"gbif",2018-07-25,1890068165
"Canis latrans",-118.296578,34.120522,"gbif",2018-07-19,1883563304
"Canis latrans",-87.556389,41.679722,"gbif",2018-07-02,1880632384
"Canis latrans",-122.453737,37.790905,"gbif",2018-07-14,1883532414
"Canis latrans",-105.75502,40.441772,"gbif",2018-07-01,1883542727
"Canis latrans",-121.749297,37.233005,"gbif",2018-07-10,1883922860
"Canis latrans",-104.802061,39.579237,"gbif",2018-07-05,1880642253
"Canis latrans",-118.265087,34.097819,"gbif",2018-07-17,1883549421
"Canis latrans",-118.057161,34.163084,"gbif",2018-07-15,1890073513
"Canis latrans",-122.467293,37.799236,"gbif",2018-07-05,1880643289
"Canis latrans",-102.339896,20.990151,"gbif",2018-07-15,1890078269
"Canis latrans",-106.749282,35.1592,"gbif",2018-07-01,1880615238
"Canis latrans",-122.406981,37.679381,"gbif",2018-07-15,1883532678
"Canis latrans",-120.630783,35.110242,"gbif",2018-07-16,1883539901
"Canis latrans",-93.910095,41.026467,"gbif",2018-07-21,1883956407
"Canis latrans",-118.214982,34.202545,"gbif",2018-07-24,1890679908
"Canis latrans",-105.671904,40.388139,"gbif",2018-07-15,1883563592
"Canis latrans",-100.635444,24.780338,"gbif",2018-07-25,1890068162
"Canis latrans",-122.424751,37.803291,"gbif",2018-07-27,1883970041
"Canis latrans",-118.265992,34.120328,"gbif",2018-07-06,1880654989
"Canis latrans",-63.530617,45.668178,"gbif",2018-07-19,1883918894
"Canis latrans",-77.059704,43.029196,"gbif",2018-07-30,1890674399
"Canis latrans",-116.7482,32.656889,"gbif",2018-07-31,1890080673
"Canis latrans",-69.945964,41.797487,"gbif",2018-07-11,1883501282
"Canis latrans",-73.892655,40.774813,"gbif",2018-07-12,1883508527
"Canis latrans",-110.507255,44.734528,"gbif",2018-07-14,1883534536
"Canis latrans",-121.306744,38.613945,"gbif",2018-07-19,1883563915
"Canis latrans",-118.704936,34.101899,"gbif",2018-07-21,1883931820
"Canis latrans",-122.455742,37.796272,"gbif",2018-07-30,1890092694
"Canis latrans",-96.478479,32.663758,"gbif",2018-07-06,1883527624
"Canis latrans",-122.457097,37.794573,"gbif",2018-07-23,1883960206
"Canis latrans",-117.084634,32.820994,"gbif",2018-07-08,1883477438
"Canis latrans",-84.358432,42.702676,"gbif",2018-07-07,1880656222
"Canis latrans",-66.284566,45.855919,"gbif",2018-07-17,1883545715
"Canis latrans",-100.3346,20.668345,"gbif",2018-07-25,1890068659
"Canis latrans",-122.478583,37.794145,"gbif",2018-07-12,1883512805
"Canis latrans",-122.474557,37.790243,"gbif",2018-07-30,1890693824
"Canis latrans",-79.54718,43.654872,"gbif",2018-07-15,1883916510
"Canis latrans",-105.753851,40.424639,"gbif",2018-07-13,1883556218
"Canis latrans",-100.665543,24.797181,"gbif",2018-07-18,1883947419
"Canis latrans",-101.637663,19.846533,"gbif",2018-07-30,1890684969
"Canis latrans",-84.358389,42.701645,"gbif",2018-07-07,1880656252
"Canis latrans",-106.68565,35.129381,"gbif",2018-07-27,1890042574
"Canis latrans",-117.639725,34.098057,"gbif",2018-07-29,1890059353
"Canis latrans",-118.2361,34.083828,"gbif",2018-07-14,1883529166
"Canis latrans",-78.466103,44.213422,"gbif",2018-07-18,1883917827
"Canis latrans",-81.353336,42.947455,"gbif",2018-07-28,1890054375
"Canis latrans",-66.285827,45.855678,"gbif",2018-07-17,1883548439
"Canis latrans",-112.145987,36.05549,"gbif",2018-07-08,1883491165
"Canis latrans",-119.350526,35.341732,"gbif",2018-07-05,1880655030
"Canis latrans",-81.261393,42.906845,"gbif",2018-07-18,1883554204
"Canis latrans",-122.474632,37.800874,"gbif",2018-08-07,1890713088
"Canis latrans",-121.31094,38.616813,"gbif",2018-08-05,1890692934
"Canis latrans",-75.905281,36.651669,"gbif",2018-08-06,1890703909
"Canis latrans",-120.717858,42.949913,"gbif",2018-08-03,1890687562
"Canis latrans",-119.329026,34.352672,"gbif",2018-08-09,1890723903
"Canis latrans",-83.817009,35.589703,"gbif",2018-08-03,1890680004
"Canis latrans",-122.442663,37.766092,"gbif",2018-08-05,1890722742
"Canis latrans",-96.792197,28.252441,"gbif",2018-08-07,1890715054
"Canis latrans",-84.378267,39.298642,"gbif",2018-08-09,1890725817
"Canis latrans",-123.015841,38.306663,"gbif",2018-08-09,1890724325
"Canis latrans",-121.310397,38.617114,"gbif",2018-08-04,1890692990
"Canis latrans",-105.76811,40.432832,"gbif",2018-08-05,1890696760
"Canis latrans",-112.209222,41.03647,"gbif",2018-08-02,1890679455
"Canis latrans",-118.217088,34.199755,"gbif",2018-08-01,1890679954
"Canis latrans",-97.319733,30.105467,"gbif",2018-08-04,1890689689
"Canis latrans",-105.215334,39.778951,"gbif",2018-08-08,1890720131
"Canis latrans",-122.474363,37.801403,"gbif",2018-08-07,1890712229
"Canis latrans",-122.475257,37.79909,"gbif",2018-08-09,1890722401
"Canis latrans",-122.887405,38.377352,"gbif",2018-08-02,1890693477
"Canis latrans",-118.033217,33.694614,"gbif",2018-08-05,1890695627
"Canis latrans",-112.141129,40.273931,"gbif",2018-08-03,1890688785
"Canis latrans",-118.157416,34.201986,"gbif",2018-08-04,1890693481
"Canis latrans",-123.922797,46.187239,"gbif",2018-08-06,1890703155
"Canis latrans",-118.217088,34.199755,"gbif",2018-08-01,1890679910
"Canis latrans",-118.297532,34.123732,"gbif",2018-08-06,1890719076
"Canis latrans",-122.47545,37.799225,"gbif",2018-08-09,1890722423
"Canis latrans",-117.982192,34.158539,"gbif",2017-01-27,1453383545
"Canis latrans",-122.474197,37.801716,"gbif",2017-01-10,1883972147
"Canis latrans",-117.993287,33.903646,"gbif",2017-01-10,1453363332
"Canis latrans",-122.240928,37.894433,"gbif",2017-01-28,1453397774
"Canis latrans",-96.999454,32.886834,"gbif",2017-01-10,1453363834
"Canis latrans",-114.053006,35.189443,"gbif",2017-01-19,1880475303
"Canis latrans",-72.518745,42.324684,"gbif",2017-01-29,1455594733
"Canis latrans",-94.404878,30.894895,"gbif",2017-01-28,1453385613
"Canis latrans",-122.20358,37.136856,"gbif",2017-01-19,1453366058
"Canis latrans",-104.887268,39.547206,"gbif",2017-01-03,1453328616
"Canis latrans",-97.981442,29.535647,"gbif",2017-01-04,1453407340
"Canis latrans",-88.979554,35.138192,"gbif",2017-01-23,1500317419
"Canis latrans",-95.449519,29.764823,"gbif",2017-01-11,1453452979
"Canis latrans",-122.1408,37.936235,"gbif",2017-01-01,1453328591
"Canis latrans",-118.295833,34.118611,"gbif",2017-01-04,1453339721
"Canis latrans",-93.17095,45.396495,"gbif",2017-01-28,1453385480
"Canis latrans",-122.4609,37.799678,"gbif",2017-01-23,1453394118
"Canis latrans",-96.667778,32.710833,"gbif",2017-01-12,1453363827
"Canis latrans",-96.974902,33.066263,"gbif",2017-01-08,1453345379
"Canis latrans",-118.302693,34.197261,"gbif",2017-01-10,1500279432
"Canis latrans",-118.761676,34.15334,"gbif",2017-01-12,1453371873
"Canis latrans",-121.740195,37.185033,"gbif",2017-01-20,1453374504
"Canis latrans",-120.468384,35.029115,"gbif",2017-01-29,1831187411
"Canis latrans",-110.254147,31.544646,"gbif",2017-01-29,1500312931
"Canis latrans",-118.24259,34.106423,"gbif",2017-01-04,1453330831
"Canis latrans",-122.385122,37.274023,"gbif",2017-01-16,1453359695
"Canis latrans",-117.841596,33.958116,"gbif",2017-01-10,1453363303
"Canis latrans",-96.888807,33.081033,"gbif",2017-01-10,1880666269
"Canis latrans",-122.457078,37.791966,"gbif",2017-01-04,1453330726
"Canis latrans",-93.193102,45.421435,"gbif",2017-01-28,1453385645
"Canis latrans",-97.746649,23.778983,"gbif",2017-01-21,1571133592
"Canis latrans",-95.759466,32.516149,"gbif",2017-01-26,1500348851
"Canis latrans",-72.527213,42.327532,"gbif",2017-01-30,1455595257
"Canis latrans",-123.8759,46.117549,"gbif",2017-01-24,1880653696
"Canis latrans",-117.844679,33.983119,"gbif",2017-01-20,1453393194
"Canis latrans",-95.157523,18.54291,"gbif",2017-01-18,1453490726
"Canis latrans",-96.709578,20.152713,"gbif",2017-01-13,1453351433
"Canis latrans",-113.863775,51.120145,"gbif",2017-01-21,1453372189
"Canis latrans",-105.14691,39.966575,"gbif",2017-01-13,1457617243
"Canis latrans",-72.537911,42.324696,"gbif",2017-01-26,1455594745
"Canis latrans",-89.25499,43.178507,"gbif",2017-01-13,1453348908
"Canis latrans",-123.397883,46.235002,"gbif",2017-01-09,1883533461
"Canis latrans",-122.913666,38.132396,"gbif",2017-01-16,1453386997
"Canis latrans",-115.002646,36.076264,"gbif",2017-01-03,1453330446
"Canis latrans",-98.401365,33.74454,"gbif",2017-01-07,1453413289
"Canis latrans",-85.864997,32.776276,"gbif",2017-01-31,1677330431
"Canis latrans",-72.527213,42.327532,"gbif",2017-01-07,1455594803
"Canis latrans",-122.460692,37.791814,"gbif",2017-01-31,1453393293
"Canis latrans",-118.296698,34.117538,"gbif",2017-01-04,1453339665
"Canis latrans",-103.921407,30.583746,"gbif",2017-01-16,1453356686
"Canis latrans",-104.651831,50.511212,"gbif",2017-01-24,1699387252
"Canis latrans",-76.324958,44.223862,"gbif",2017-01-08,1703206631
"Canis latrans",-71.475216,42.44615,"gbif",2017-01-07,1883568225
"Canis latrans",-117.872829,33.877891,"gbif",2017-01-01,1453334514
"Canis latrans",-117.924881,33.882887,"gbif",2017-01-13,1453363286
"Canis latrans",-70.372545,41.659012,"gbif",2017-01-09,1453340787
"Canis latrans",-118.761676,34.15334,"gbif",2017-01-10,1453371910
"Canis latrans",-110.588455,44.427963,"gbif",2017-01-20,1453381618
"Canis latrans",-72.527213,42.327532,"gbif",2017-01-15,1455594987
"Canis latrans",-96.881585,32.913382,"gbif",2017-01-09,1453363821
"Canis latrans",-88.973492,35.13661,"gbif",2017-01-23,1500317351
"Canis latrans",-79.494699,43.895438,"gbif",2017-01-07,1453406537
"Canis latrans",-96.933589,32.606649,"gbif",2017-01-31,1703156329
"Canis latrans",-72.54004,42.330972,"gbif",2017-01-08,1455596509
"Canis latrans",-72.540032,42.330996,"gbif",2017-01-08,1455596519
"Canis latrans",-117.884473,33.855286,"gbif",2017-01-16,1453363304
"Canis latrans",-122.981708,37.995436,"gbif",2017-01-14,1453357240
"Canis latrans",-101.413152,22.247982,"gbif",2017-01-23,1831167974
"Canis latrans",-90.648648,29.545613,"gbif",2017-01-13,1839251025
"Canis latrans",-96.977739,32.846463,"gbif",2017-01-23,1453381485
"Canis latrans",-117.95822,33.803757,"gbif",2017-01-13,1453363227
"Canis latrans",-95.157437,18.54291,"gbif",2017-01-20,1453490729
"Canis latrans",-122.508674,38.027113,"gbif",2017-01-06,1453334432
"Canis latrans",-122.588056,38.079632,"gbif",2017-01-19,1453365341
"Canis latrans",-122.460931,37.799633,"gbif",2017-01-23,1453394100
"Canis latrans",-117.762266,33.784081,"gbif",2017-01-02,1453325471
"Canis latrans",-122.457403,37.792297,"gbif",2017-01-15,1453355320
"Canis latrans",-122.460931,37.799633,"gbif",2017-01-23,1453394173
"Canis latrans",-78.557941,38.264206,"gbif",2017-01-30,1453406207
"Canis latrans",-122.272922,47.793307,"gbif",2017-01-17,1453360178
"Canis latrans",-117.88192,33.96936,"gbif",2017-01-16,1453363301
"Canis latrans",-117.348297,47.498503,"gbif",2017-01-29,1847549295
"Canis latrans",-123.300833,42.924722,"gbif",2017-01-12,1453409721
"Canis latrans",-93.321047,35.506239,"gbif",2017-01-25,1453385838
"Canis latrans",-115.443306,36.074632,"gbif",2017-01-17,1453360738
"Canis latrans",-122.460869,37.799769,"gbif",2017-01-23,1453394136
"Canis latrans",-117.988599,33.96685,"gbif",2017-01-21,1453393159
"Canis latrans",-122.48539,37.711543,"gbif",2017-01-13,1453349811
"Canis latrans",-95.157437,18.54293,"gbif",2017-01-13,1453490722
"Canis latrans",-107.858042,30.41533,"gbif",2017-01-20,1453368169
"Canis latrans",-96.778039,32.672495,"gbif",2017-01-12,1572401471
"Canis latrans",-93.320853,35.502631,"gbif",2017-01-14,1453385908
"Canis latrans",-81.395988,41.300637,"gbif",2017-01-15,1453362454
"Canis latrans",-117.105697,32.544742,"gbif",2017-01-09,1453386924
"Canis latrans",-122.867317,45.521624,"gbif",2017-01-17,1453460320
"Canis latrans",-117.820973,33.901671,"gbif",2017-01-13,1453363260
"Canis latrans",-117.927143,33.913756,"gbif",2017-01-10,1453363292
"Canis latrans",-117.921464,33.936384,"gbif",2017-01-12,1453363344
"Canis latrans",-93.244659,44.830371,"gbif",2017-01-01,1453323365
"Canis latrans",-88.105157,40.514999,"gbif",2017-01-07,1453345418
"Canis latrans",-87.807104,42.816091,"gbif",2017-01-23,1453375807
"Canis latrans",-72.518745,42.324684,"gbif",2017-01-30,1455594769
"Canis latrans",-122.921301,38.052956,"gbif",2017-01-12,1453348706
"Canis latrans",-122.161295,37.929034,"gbif",2017-01-14,1453352504
"Canis latrans",-118.296698,34.117538,"gbif",2017-01-04,1453330851
"Canis latrans",-118.234872,34.1147,"gbif",2017-01-23,1453381674
"Canis latrans",-122.243071,37.350066,"gbif",2017-01-27,1453384192
"Canis latrans",-81.412183,41.331999,"gbif",2017-01-22,1453445588
"Canis latrans",-118.24259,34.106423,"gbif",2017-01-04,1453339775
"Canis latrans",-80.565104,35.413624,"gbif",2017-01-07,1831190853
"Canis latrans",-87.849599,42.956755,"gbif",2017-01-01,1453326226
"Canis latrans",-72.540045,42.330972,"gbif",2017-01-08,1455596849
"Canis latrans",-72.540053,42.33095,"gbif",2017-01-08,1455596500
"Canis latrans",-117.306358,33.985389,"gbif",2017-01-25,1453380760
"Canis latrans",-117.335443,33.243102,"gbif",2017-01-07,1453336353
"Canis latrans",-118.208801,34.099689,"gbif",2017-01-11,1453347806
"Canis latrans",-122.661567,38.216858,"gbif",2017-01-23,1453375624
"Canis latrans",-118.270204,34.086941,"gbif",2017-01-26,1453405838
"Canis latrans",-100.009176,25.585988,"gbif",2017-01-23,1571132499
"Canis latrans",-120.79612,38.239038,"gbif",2017-01-28,1831214823
"Canis latrans",-73.248775,44.500502,"gbif",2017-01-15,1453359851
"Canis latrans",-110.853745,32.59733,"gbif",2017-01-03,1453496070
"Canis latrans",-98.104391,19.003414,"gbif",2017-01-13,1677283265
"Canis latrans",-88.101626,40.513404,"gbif",2017-01-08,1453344888
"Canis latrans",-123.099919,38.441512,"gbif",2017-01-27,1453428167
"Canis latrans",-122.262603,37.92583,"gbif",2017-01-15,1453355131
"Canis latrans",-97.282337,32.885571,"gbif",2017-01-23,1671717227
"Canis latrans",-122.719575,45.470803,"gbif",2017-01-06,1453333602
"Canis latrans",-118.31548,34.32209,"gbif",2017-01-26,1453385854
"Canis latrans",-117.939908,33.915639,"gbif",2017-01-19,1453393169
"Canis latrans",-79.77882,34.171663,"gbif",2017-01-06,1453531341
"Canis latrans",-105.243962,39.95275,"gbif",2017-01-14,1500287115
"Canis latrans",-122.464042,37.769838,"gbif",2017-01-18,1453363388
"Canis latrans",-123.124536,49.730003,"gbif",2017-01-07,1805418403
"Canis latrans",-72.527213,42.327532,"gbif",2017-01-30,1455595271
"Canis latrans",-94.40355,30.894395,"gbif",2017-01-27,1453383379
"Canis latrans",-78.321179,37.260116,"gbif",2017-01-12,1453365131
"Canis latrans",-95.720487,30.62868,"gbif",2017-01-08,1453405935
"Canis latrans",-89.351102,43.059543,"gbif",2017-01-02,1453364507
"Canis latrans",-118.296112,34.1175,"gbif",2017-01-16,1586124604
"Canis latrans",-89.091689,40.265025,"gbif",2017-01-24,1453377653
"Canis latrans",-117.810939,33.968795,"gbif",2017-01-19,1453393213
"Canis latrans",-93.393684,44.943283,"gbif",2017-01-22,1453372865
"Canis latrans",-93.17331,45.397965,"gbif",2017-01-28,1453389842
"Canis latrans",-96.610409,32.683058,"gbif",2017-01-04,1453334764
"Canis latrans",-72.6055,41.4022,"gbif",2017-01-11,1699361924
"Canis latrans",-118.296373,34.117192,"gbif",2017-01-04,1453339655
"Canis latrans",-89.498812,43.084072,"gbif",2017-01-01,1453322826
"Canis latrans",-116.855891,32.828079,"gbif",2017-01-29,1453388217
"Canis latrans",-93.173199,45.398021,"gbif",2017-01-28,1453385431
"Canis latrans",-110.927925,32.328101,"gbif",2017-01-01,1453327646
"Canis latrans",-88.026182,43.142705,"gbif",2017-01-31,1453416606
"Canis latrans",-100.513165,34.139334,"gbif",2017-01-17,1453365447
"Canis latrans",-117.983528,33.904376,"gbif",2017-01-03,1453334591
"Canis latrans",-122.251407,37.911021,"gbif",2017-01-15,1453355219
"Canis latrans",-89.471358,43.057606,"gbif",2017-01-28,1453384944
"Canis latrans",-97.405879,30.772361,"gbif",2017-01-01,1453323000
"Canis latrans",-117.859194,33.905225,"gbif",2017-01-11,1453363309
"Canis latrans",-116.935595,33.054661,"gbif",2017-01-03,1453328194
"Canis latrans",-111.995144,33.365947,"gbif",2017-01-31,1453392167
"Canis latrans",-117.937825,34.139035,"gbif",2017-01-04,1453330713
"Canis latrans",-119.308784,34.282307,"gbif",2017-01-18,1453363266
"Canis latrans",-96.709567,20.152735,"gbif",2017-01-13,1453351430
"Canis latrans",-87.974084,41.20203,"gbif",2017-01-30,1453390152
"Canis latrans",-72.518745,42.324684,"gbif",2017-01-30,1455594752
"Canis latrans",-122.385292,37.272345,"gbif",2017-01-16,1453362429
"Canis latrans",-122.530167,38.204762,"gbif",2017-01-12,1453349658
