Easting,Northing
2898837.395,2459952.609
2905002.062,2462571.727
2943186.727,2573514.792
2902384.685,2459846.712
2943463.3,2570109.837
2943234.536,2573413.791
2900215.61,2475919.616
2901595.442,2473531.107
2903228.064,2474146.868
2903674.017,2458432.074
2901854.579,2459597.794
2943236.689,2573513.715
2944104.35,2574344.77
2943181.99,2575614.291
2925063.364,2441964.326
2928762.698,2468194.723
2892704.185,2495589.757
2929440.306,2489103.979
2898550.548,2476144.428
2898956.278,2476420.899
2900205.689,2471380.479
2902213.37,2472958.275
2903182.654,2473887.859
2900492.538,2471949.4
2906419.059,2469435.971
2900724.999,2471829.559
2900641.197,2471886.302
2900963.308,2471989.554
2900714.394,2472039.75
2900985.385,2472089.078
2792616.325,2634262.574
2792827.042,2634758.345
2906332.245,2469587.758
2929242.782,2488028.464
2929173.464,2488059.91
2929104.146,2488091.356
2929330.063,2488376.522
2929126.934,2488700.687
2917929.602,2465266.583
2919032.62,2466143.355
2919047.714,2466148.04
2929559.05,2488331.728
2919438.099,2467129.645
2917413.881,2475039.977
2917325.615,2475121.803
2930750.535,2469797.71
2790767.945,2650326.594
2790905.482,2650347.662
2790559.876,2650376.08
2790794.307,2650436.098
2921930.128,2444663.544
2921982.787,2444792.419
2921933.235,2444813.442
2921934.271,2444863.408
2967991.976,2626835.701
2967610.098,2627068.166
2968041.788,2626831.548
2967896.506,2626893.817
2967900.659,2626943.629
2934617.549,2502120.747
2955892.561,2577442.424
2956004.661,2577583.493
2960995.801,2618842.437
2778273.459,2642013.549
2963138.659,2647212.824
2962690.24,2648092.8
2962698.529,2648192.427
2963235.384,2647169.664
2963267.345,2647192.082
2963308.088,2647368.259
2963578.662,2647316.65
2963163.503,2647752.467
2962690.24,2648092.8
2926120.109,2488094.012
2926140.304,2488103.585
2926165.286,2488103.06
2926120.738,2488123.99
2925806.809,2488170.568
2926166.334,2488153.024
2926156.971,2488183.211
2926176.956,2488182.792
2926187.158,2488192.575
2925807.858,2488220.531
2926216.584,2488641.825
2926136.852,2488653.496
2926097.511,2488684.313
2926088.148,2488714.5
2926138.951,2488753.422
2926069.421,2488774.876
2926059.639,2488785.078
2926142.517,2488923.297
2926252.856,2488940.975
2926273.261,2488960.54
2926832.638,2488938.799
2926630.782,2444322.194
2926604.317,2444926.57
2885398.134,2479309.461
2885388.662,2479334.658
2885214.666,2479143.314
2885110.845,2479915.438
2780052.595,2640984.935
2955846.927,2577496.391
2955747.326,2577504.724
2780164.363,2641532.884
2780170.091,2641332.639
2982034.471,2659324.792
2980356.785,2662073.029
2980464.717,2662164.384
2901523.761,2456675.112
2982034.471,2659324.792
2981835.184,2659341.374
2981270.488,2659789.691
2979999.833,2661400.393
2980390.029,2661869.598
2980563.987,2664564.132
2901523.761,2456675.112
2929576.322,2589104.988
2915251.765,2455739.593
2982076.001,2659221.003
2982080.147,2659270.824
2981278.779,2659889.334
2981096.074,2660105.2
2980199.289,2660179.812
2981166.621,2660350.163
2980867.691,2660375.034
2980925.803,2660470.533
2980348.496,2661973.385
2980356.785,2662073.029
2980464.717,2662164.384
2980315.068,2663380.831
2780355.847,2641128.548
2961951.674,2640569.424
2961926.851,2640572.494
2961955.326,2640577.145
2961950.094,2640610.684
2915246.841,2455454.759
2915512.93,2457864.681
2917848.723,2458025.02
2917424.812,2459753.433
2924325.223,2460819.433
2922177.989,2462363.747
2922220.875,2462022.945
2962010.206,2640525.428
2961445.643,2640973.688
2960964.114,2641214.405
2960914.253,2641820.439
2969958.706,2650447.373
2969966.998,2650547.006
2968185.832,2652651.499
2968347.714,2652788.514
2898048.008,2460217.024
2933701.602,2583366.947
2969847.438,2650556.956
2969948.729,2650568.59
2897699.203,2460080.31
2898636.634,2460250.753
2898428.378,2460573.051
2969726.209,2650667.367
2969688.843,2650700.573
2968680,2651356.359
2969032.707,2652581.038
2793668.729,2643695.47
2791927.062,2644133.009
2791581.297,2644340.533
2916593.942,2473455.505
2915390.569,2470553.334
2915441.371,2470592.265
2917808.958,2458035.845
2917819.783,2458075.611
2894812.136,2531006.823
2916858.97,2458025.623
2916899.151,2458034.785
2921006.477,2490471.754
2919979.999,2492434.817
2919730.602,2492508.041
2919711.281,2492730.39
2915806.113,2455618.087
2914897.238,2456046.899
2915541.801,2457234.221
2915574.097,2457921.394
2915574.097,2457921.394
2898219.504,2478481.042
2898309.662,2478489.154
2961690.519,2617430.328
2961930.491,2618262.937
2961630.839,2618639.01
2961741.256,2618760.201
2905607.662,2460446.463
2905634.813,2460405.905
2974856.876,2649969.467
2974851.145,2649984.993
2962101.712,2617790.243
2962072.409,2617799.709
2962053.321,2617871.517
2962069.926,2617890.194
2903111.57,2457541.924
2902421.75,2458986.071
2902452.565,2459025.422
2902533.768,2459083.722
2960436.209,2617665.352
2962101.63,2617789.247
2962052.486,2617801.37
2962068.264,2617870.271
2962053.321,2617871.517
2960881.134,2617347.379
2960515.953,2618380.916
2961595.121,2618331.032
2961216.583,2618362.604
2961609.32,2618381.005
2943927.416,2574948.408
2961008.981,2617437.022
2902526.609,2471202
2902497.045,2471222.615
2902539.166,2471228.733
2962076.601,2618330.997
2962068.3,2618351.751
2976459.915,2649003.312
2976779.56,2649227.517
2976953.849,2650115.949
2977011.962,2650211.439
2976754.675,2648928.61
2977061.78,2650207.291
2977065.927,2650257.11
2955366.357,2580144.345
2986842.416,2658021.659
2987043.365,2658025.001
2978529.21,2655783.81
2977763.601,2656228.772
2977984.407,2656712.047
2976764.614,2657124.561
2955440.964,2579837.21
2987189.516,2657972.701
2986842.416,2658021.659
2976800.477,2655867.467
2955324.7,2579646.339
2976270.979,2657220.813
2909526.615,2455867.684
2909188.402,2456094.679
2980649.124,2654975.301
2980176.655,2655084.856
2978158.885,2655794.561
2956548.888,2579293.187
2981876.311,2662247.626
2982073.925,2662331.52
2977956.247,2656132.478
2977765.245,2656369.096
2977730.363,2656432.196
2977922.995,2656456.299
2962065.762,2617720.016
2981849.734,2662289.97
2981915.323,2662354.748
2959196.066,2638051.296
2959548.847,2638673.948
2959187.689,2639155.422
2958617.417,2640547.079
2960002.061,2639539.022
2959663.348,2639567.224
2959782.885,2639677.647
2959361.958,2640043.722
2959079.68,2640267.847
2959618.458,2640353.398
2958649.629,2640524.335
2958801.55,2640541.781
2959162.666,2640662.187
2959020.697,2640764.287
2959051.361,2641373.639
2958964.179,2641531.364
2931630.751,2487968.343
2933972.545,2489138.769
2932202.947,2489319.88
2932238.195,2489475.088
2901354.855,2472066.358
2901586.809,2472161.495
2901484.602,2472533.576
2967791.788,2647735.455
2967762.945,2648051.858
2967243.287,2648148.277
2952537.933,2583981.566
2953515.819,2584401.284
2953410.439,2584520.423
2953219.549,2584576.503
2953474.414,2584745.758
2953444.466,2584507.547
2953643.735,2584731.6
2903536.382,2472155.743
2902604.326,2472050.242
2959530.917,2626417.503
2978614.449,2650178.359
2977742.696,2649347.986
2977528.419,2650088.183
2977398.067,2650028.805
2913411.763,2468195.19
2975999.037,2649794.128
2975983.257,2649845.604
2976397.728,2650907.673
2975986.17,2649760.084
2778716.914,2648718.318
2974153.136,2637567.883
2777165.936,2648251.144
2777118.996,2648302.179
2777102.548,2648562.699
2777162.56,2648561.417
2935904.018,2490097.857
2908398.039,2471941.162
2908391.211,2471949.303
2973814.624,2656396.817
2973055.517,2657884.608
2973287.17,2657895.436
2926459.985,2475974.479
2904195.192,2466837.851
2905191.669,2466677.079
2905192.712,2466727.049
2905193.754,2466777.019
2904255.82,2467826.422
2962717.044,2646003.987
2962194.831,2646117.669
2982293.024,2660129.023
2982226.143,2660422.545
2981884.767,2660540.245
2979367.145,2661152.027
2978380.687,2661234.085
2981368.624,2661113.95
2980559.775,2661715.011
2980460.131,2661723.3
2979136.293,2661271.563
2979036.65,2661279.852
2980961.233,2661258.209
2981949.173,2661374.679
2930991.722,2485622.523
2930923.033,2485683.944
2968889.24,2642059.289
2969436.346,2642364.849
2969386.532,2642368.998
2968228.299,2643217.837
2969643.999,2640642.124
2969170.682,2642186.333
2968883.16,2642371.79
2969129.155,2642410.494
2968763.792,2643323.729
2920192.731,2449828.29
2925579.495,2447332.145
2953608.617,2578315.524
2792122.413,2648581.513
2901004.088,2471548.767
2959986.153,2642215.692
2959997.026,2642237.859
2959990.385,2642242.424
2960064.354,2642239.277
2960012.467,2642242.592
2960047.833,2642245.667
2959794.765,2644230.869
2960121.361,2642538.48
2959660.618,2642426.362
2902496.627,2471202.626
2902496.627,2471202.626
2981956.161,2661277.778
2929385.289,2479328.216
2929161.112,2479602.824
2960035.89,2642114.248
2960032.562,2642194.775
2960048.33,2642263.682
2960059.088,2642633.946
2960152.889,2642736.483
2902561.832,2479100.022
2959787.607,2642746.826
2910472.256,2472975.6
2910572.714,2472998.495
2979152.493,2663878.857
2979273.472,2663897.892
2979154.896,2663907.753
2979102.148,2664033.543
2979273.472,2663897.892
2979154.896,2663907.753
2984413.195,2661384.39
2978314.953,2662132.504
2978304.093,2662544.766
2978344.751,2662732.016
2977718.622,2663044.953
2977603.491,2655028.112
2979282.351,2661821.273
2977718.622,2663044.953
2797246.336,2629000.725
2977508.583,2662811.594
2796058.395,2636140
2797943.131,2630236.477
2977504.44,2662761.773
2977508.583,2662811.594
2961454.365,2617677.726
2961531.983,2617694.323
2961481.18,2617698.561
2961563.53,2617711.754
2962113.087,2617818.384
2962153.848,2617838.054
2962070.171,2617845.035
2962113.255,2617844.45
2962074.405,2617847.691
2962077.477,2617848.438
2962073.492,2617848.77
2962131.768,2617849.928
2962078.308,2617858.399
2962087.357,2617858.647
2962058.717,2617864.045
2962053.073,2617868.529
2962129.279,2617868.19
2962122.141,2617878.817
2961298.131,2618787.129
2961433.307,2619217.213
2966910.546,2624091.991
2965936.522,2624501.23
2797617.852,2629530.06
2797317.625,2629059.232
2973132.288,2635766.908
2972171.369,2636057.647
2830911.934,2676892.671
2797776.742,2631157.527
2798905.305,2631389.508
2797966.751,2631620.709
2798861.573,2631683.601
2798564.784,2631841.034
2787350.73,2643030.244
2787572.986,2647056.948
2791490.623,2631592.153
2791727.862,2631831.214
2786656.943,2642451.729
2791504.067,2626041.856
2792208.454,2626417.013
2791916.839,2627144.629
2790714.362,2627199.34
2791915.251,2627678.95
2789432.404,2642769.571
2791390.097,2626467.518
2791421.313,2626476.855
2789396.48,2625364.492
2789424.482,2625363.893
2790330.535,2626139.967
2790589.472,2625146.908
2821579.56,2676593.437
2821650.551,2676590.9
2822120.651,2675610.107
2821339.315,2675664.031
2820730.753,2678246.865
2820401.252,2678280.01
2820551.229,2676747.766
2820608.554,2676853.596
2820115.455,2677326.562
2902211.279,2455695.945
2830570.97,2676580.865
2830348.924,2676769.791
2830801.138,2676859.051
2831065.771,2677434.674
2830971.185,2677548.794
2914694.381,2465698.973
2914971.736,2475865.873
2915019.632,2476004.838
2832093.414,2677573.494
2832238.587,2677577.35
2947930.167,2591317.238
2900328.07,2461194.373
2900237.707,2461416.226
2949416.321,2593464.417
2958297.126,2631690.246
2957966.91,2631001.549
2958555.48,2631203.287
2957287.028,2630787.357
2958312.986,2631519.402
2958296.794,2631686.262
2957329.467,2629767.699
2957075.758,2630779.881
2958251.977,2631184.436
2958216.779,2631207.431
2924121.894,2447187.424
2959579.181,2643255.71
2959654.745,2643078.887
2961068.094,2639571.641
2977452.36,2660205.66
2885459.608,2481528.026
2883530.947,2482063.412
2791025.451,2629021.682
2791270.56,2636834.797
2791786.836,2637582.184
2792147.52,2637604.484
2793536.403,2625492.161
2793512.227,2625671.772
2792250.682,2631668.953
2791748,2628748.099
2791378.609,2628786.011
2984174.658,2655986.179
2984181.299,2656005.692
2984284.426,2656027.209
2984168.84,2656036.83
2984170.085,2656051.776
2984160.12,2656052.606
2942835.069,2542948.147
2942581.785,2542977.545
2942724.958,2543128.436
2943212.821,2543130.016
2942713.418,2543196.658
2942660.234,2543280.766
2942670.254,2543375.519
2943131.377,2543435.648
2959567.334,2634559.638
2959412.916,2634753.059
2976901.759,2655999.499
2976962.124,2655989.459
2976871.453,2655997.005
2942328.286,2547021.578
2942270.043,2547102.795
2976743.995,2656032.692
2976759.763,2656101.611
2941760.128,2543354.963
2942239.855,2544754.238
2942307.822,2543958.059
2941535.485,2544304.439
2959689.374,2634399.006
2959686.053,2634419.344
2959686.384,2634447.404
2960793.544,2632782.298
2960864.938,2632796.412
2960795.204,2632802.221
2960796.449,2632817.164
2960802.26,2632826.712
2969343.594,2637035.603
2969281.323,2637191.268
2969200.292,2637218.081
2957530.498,2641239.429
2948046.404,2594833.769
2958996.929,2620132.579
2959155.495,2620350.063
2792671.094,2642385.052
2792651.826,2642466.512
2793024.294,2643038.877
2793105.59,2643097.171
2957407.624,2619357.333
2952036.035,2612558.429
2952736.417,2610493.978
2957195.536,2619460.279
2793766.991,2626777.912
2793964.537,2627828.249
2793908.839,2626860.927
2793849.405,2628292.957
2978542.397,2662575.112
2960161.496,2585550.687
2958732.957,2585835.635
2959399.001,2586747.854
2979288.844,2662261.192
2961580.66,2644403.234
2974596.661,2650001.159
2957358.797,2647312.563
2965649.471,2644957.373
2957284.088,2647258.592
2957299.104,2647330.571
2961105.372,2639525.403
2974702.722,2639588.731
2974735.102,2639616.131
2783110.019,2639372.669
2975279.751,2639651.016
2789016.207,2632713.644
2964910.34,2624284.85
2948329.711,2591070.644
2961740.332,2625365.662
2961828.329,2625398.45
2961785.162,2625422.111
2963645.849,2622714.076
2963715.563,2622347.143
2963516.077,2622360.768
2961507.396,2623052.875
2961509.058,2623072.799
2961530.643,2623091.061
2961532.304,2623110.985
2961543.926,2623130.077
2961568.833,2623188.186
2788283.757,2632384.105
2834049.58,2678586.714
2833009.357,2680220.283
2832769.715,2681166.073
2833562.32,2678957.508
2833317.5,2678972.825
2832748.301,2681101.497
2955634.927,2619389.8
2781282.666,2632988.91
2781202.656,2632990.618
2961301.769,2623028.892
2957609.255,2580578.586
2956379.943,2580510.906
2977101.025,2647304.582
2976787.395,2646477.925
2976832.894,2646494.202
2819557.128,2674968.094
2819573.617,2675267.931
2432944.923,2659715.711
2977253.256,2649072.704
2977664.726,2648291.011
2956257.108,2646369.002
2961443.401,2615610.287
2961412.605,2615637.933
2961430.951,2615641.417
2961416.009,2615642.665
2961403.06,2615643.745
2961467.81,2615650.38
2962108.631,2614386.198
2961802.228,2616124.022
2962020.816,2616279.321
2962108.631,2614386.198
2962150.977,2614472.943
2960376.5,2615338.184
2960765.171,2615428.135
2961345.538,2615723.775
2960880.004,2613967.108
2960857.77,2614097.356
2960826.066,2614162.191
2960896.638,2614286.703
2960874.392,2614296.583
2960670.851,2614345.663
2953579.094,2569812.872
2948070.33,2593355.645
2599462.553,2411262.643
2616262.02,2416512.055
2616262.02,2416512.055
2614927.38,2413295.6
2586425.672,2400202.464
2584025.703,2400636.615
2599462.553,2411262.643
2620362.791,2393447.924
2584025.703,2400636.615
2601642.297,2419376.487
2600211.897,2395586.698
2602060.548,2425054.351
2616632.363,2409892.798
2593462.612,2396637.355
2608960.543,2418840.502
2572411.814,2423090.113
2609296.127,2393428.075
2567906.663,2405178.125
2592262.686,2418612.593
2599462.553,2411262.643
2613109.284,2401416.76
2613846.219,2432965.179
2616069.265,2395902.114
2574050.123,2440498.347
2574050.123,2440498.347
2574050.123,2440498.347
2549116.034,2433314.985
2574372.575,2439899.295
2609217.542,2398834.706
2616902.57,2431917.18
2611762.496,2399712.327
2606471.155,2431895.371
2606471.155,2431895.371
2552140.875,2396581.045
2578410.158,2454427.503
2546350.382,2437616.023
2546350.382,2437616.023
2552140.875,2396581.045
2609749.865,2431998.187
2615631.889,2432956.492
2603134.562,2414390.487
2603134.562,2414390.487
2605001.31,2401292.277
2571262.971,2424912.213
2617235.924,2396280.65
2614119.823,2397445.21
2552914.808,2426835.168
2583328.66,2401592.878
2557657.582,2421044.361
2619315.335,2400170.848
2624608.162,2390558.504
2624608.162,2390558.504
2571435.447,2409377.998
2590987.121,2418991.774
2572457.302,2424008.527
2595524.756,2431876.638
2610313.544,2431544.072
2610313.544,2431544.072
2571880.476,2444052.588
2571880.476,2444052.588
2619315.335,2400170.848
2568036.548,2421087.083
2551099.728,2400112.695
2600963.177,2417637.011
2600963.177,2417637.011
2568036.548,2421087.083
2568036.548,2421087.083
2624608.162,2390558.504
2551099.728,2400112.695
2533359.517,2405710.107
2625456.87,2405147.832
2532699.068,2399464.247
2529333.651,2401136.721
2532299.111,2399472.794
2150731.922,2391578.638
2533153.128,2439566.785
2537245.385,2448582.406
2550870.34,2407179.554
2550202.334,2408694.362
2551446.646,2429575.476
2541408.577,2395076.592
2542470.995,2407358.549
2561476.213,2407253.895
2539956.028,2402010.226
2534835.238,2448133.356
2545910.998,2432693.999
2695746.813,2464449.054
2538041.258,2401350.846
2525878.048,2422016.749
2530449.641,2430021.645
2831945.108,2418688.082
2551023.623,2452091.719
2537445.193,2396861.921
2538826.241,2400633.83
2797228.9,2452019.337
2532296.974,2399372.806
2810410.738,2422135.638
2793300.704,2407485.638
2797883.497,2411392.029
2814235.954,2413653.66
2767634.284,2404817.618
2821693.534,2411498.519
2835719.495,2417409.625
2793631.826,2408979.348
2820901.405,2416716.409
2799048.141,2409667.23
2820701.434,2416720.554
2822076.353,2415491.717
2798527.423,2408677.665
2799152.285,2409865.143
2798839.854,2409271.405
2797344.092,2409502.519
2848184.312,2410750.52
2821872.238,2415295.892
2840056.095,2457626.97
2810172.129,2410636.923
2810189.718,2425941.391
2814329.724,2413351.622
2534260.856,2402331.893
2779367.504,2439787.862
2557516.476,2395132.988
2561703.654,2394443.468
2817260.453,2414791.316
2769246.813,2405384.349
2769246.813,2405384.349
2827794.074,2416273.475
2769253.054,2405684.357
2769253.054,2405684.357
2404285.443,2319468.732
2821693.534,2411498.519
2581980.418,2516060.785
2850388.438,2420606.612
2732977.387,2450762.109
2159002.268,2478228.412
2770075.958,2406767.74
2532701.205,2399564.236
2532701.205,2399564.236
2675295.046,2448170.424
2769255.135,2405784.359
2850658.214,2428802.239
2849279.343,2429830.973
2851051.882,2428494.036
2532701.205,2399564.236
2857471.234,2424560.565
2763857.974,2549154.374
2769255.135,2405784.359
2565348.1,2419976.855
2538807.025,2399733.908
2563616.581,2404407.16
2542175.287,2407564.925
2537932.727,2400953.017
2835663.416,2453217.841
2834090.928,2454550.867
2830970.84,2453615.754
2374400.539,2304566.252
2552865.6,2430445.664
2553352.814,2429835.115
2808458.76,2424476.904
2408553.354,2329560.521
2399632.182,2313663.082
2397061.336,2315253.498
2545177.576,2468920.088
2792260.456,2420011.995
2392048.777,2327047.453
2407961.911,2327033.166
2399019.838,2313936.884
2757690.128,2402923.586
2655300.165,2491711.366
2549625.762,2423912.184
2529967.302,2398022.124
2563246.118,2391709.354
2397061.336,2315253.498
2397061.336,2315253.498
2408661.861,2329365.058
2408057.487,2327137.366
2407957.599,2327133.054
2408878.875,2328974.133
2803996.982,2479085.69
2802350.589,2472118.229
2804513.077,2475073.775
2802350.589,2472118.229
2804290.645,2478779.452
2801198.084,2483945.722
2805138.114,2476261.008
2805236.003,2476158.93
2408479.329,2328956.891
2571067.6,2401947.632
2571273.901,2406945.508
2569067.542,2406692.273
2570371.781,2406864.637
2560425.103,2400173.237
2408275.245,2329048.157
2408978.762,2328978.443
2722827.169,2515303.82
2736052.416,2516226.157
2396965.75,2315149.284
2398607.294,2314219.32
2398928.57,2313732.769
2574689.465,2516613.826
2575595.667,2516894.925
2552320.562,2390741.863
2400123.044,2313884.46
2407961.911,2327033.166
2558414.333,2395013.803
2558107.94,2394720.201
2298666.521,2482503.002
2554916.256,2390486.372
2640209.512,2487726.568
2407334.784,2334611.616
2377069.987,2321598.044
2659794.31,2481812.335
2870080.214,2434600.193
2407961.911,2327033.166
2562339.876,2396130.68
2827916.355,2422172.416
2828524.537,2422559.899
2828414.188,2422062.066
2827812.226,2421974.526
2841746.094,2428286.935
2842062.61,2429080.513
2558118.599,2395220.195
2384191.77,2316599.907
2384191.77,2316599.907
2382610.475,2316131.364
2621606.174,2492719.681
2776584.367,2407032.562
2679513.366,2444179.83
2574643.197,2424281.483
2907561.893,2424125.599
2407862.023,2327028.856
2710846.617,2459329.845
2751463.021,2420961.98
2743706.322,2447135.926
2742306.313,2447165.229
2195282.531,2363215.66
2193418.365,2359932.742
2195751.529,2366339.549
2193787.423,2363052.452
2195747.312,2366439.503
2193787.423,2363052.452
2195731.698,2364436.203
2194181.781,2365572.402
2760990.267,2417261.638
2765374.691,2507205.841
2406950.096,2327289.721
2577118.491,2437234.345
2577018.496,2437236.462
2568299.958,2436520.72
2572510.725,2432229.891
2572934.006,2433321.359
2572446.742,2433931.918
2572446.742,2433931.918
2570872.252,2435165.737
2570872.252,2435165.737
2570195.593,2436280.492
2566951.324,2434248.423
2566664.058,2434854.736
2566664.058,2434854.736
2567408.907,2432237.962
2572676.381,2435327.603
2571978.539,2435442.422
2571567.973,2434950.923
2570955.301,2434363.667
2570955.301,2434363.667
2570346.863,2433976.401
2570346.863,2433976.401
2569738.426,2433589.137
2567827.953,2433129.427
2567827.953,2433129.427
2567221.636,2432842.161
2570719.298,2432668.004
2571757.788,2429744.851
2571041.211,2424257.825
2571041.211,2424257.825
2570324.273,2423472.706
2570324.273,2423472.706
2568628.592,2423708.759
2567830.752,2423825.726
2566581.015,2435656.796
2562009.613,2427650.674
2558103.552,2427433.453
2559611.918,2427801.588
2559027.053,2423812.51
2559735.494,2424197.619
2560050.332,2424891.199
2560582.131,2426380.476
2558278.066,2426229.307
2561837.47,2424253.034
2560663.024,2425478.42
2547426.754,2447566.475
2547426.754,2447566.475
2548722.329,2447338.973
2547494.969,2446064.577
2547494.969,2446064.577
2740837.701,2448696.641
2829889.027,2420831.195
2829889.027,2420831.195
2831146.844,2423605.771
2831146.844,2423605.771
2831146.844,2423605.771
2830644.869,2423516.159
2830644.869,2423516.159
2830644.869,2423516.159
2831542.616,2423397.517
2831542.616,2423397.517
2831542.616,2423397.517
2830340.781,2423322.42
2830340.781,2423322.42
2830340.781,2423322.42
2829576.197,2425038.678
2829576.197,2425038.678
2834412.999,2421937.688
2833165.097,2424464.114
2837055.522,2428784.327
2837055.522,2428784.327
2827668.707,2419876.983
2827668.707,2419876.983
2827668.707,2419876.983
2826239.48,2423307.474
2826239.48,2423307.474
2829993.154,2421029.085
2829993.154,2421029.085
2830001.446,2421429.008
2830001.446,2421429.008
2830001.446,2421429.008
2830049.135,2423728.562
2830049.135,2423728.562
2822524.799,2437088.025
2822524.799,2437088.025
2823033.025,2437477.549
2823033.025,2437477.549
2835786.948,2430310.958
2835786.948,2430310.958
2835703.576,2431112.85
2835703.576,2431112.85
2835703.576,2431112.85
2840990.289,2425602.112
2832940.258,2423268.51
2832940.258,2423268.51
2833048.53,2423666.355
2833048.53,2423666.355
2825559.748,2433924.164
2825559.748,2433924.164
2825559.748,2433924.164
2823647.641,2433363.771
2823647.641,2433363.771
2823647.641,2433363.771
2825555.591,2433724.204
2824441.255,2433047.199
2824441.255,2433047.199
2824441.255,2433047.199
2827371.685,2439287.722
2827371.685,2439287.722
2827021.833,2436894.459
2827021.833,2436894.459
2827579.964,2439683.479
2827579.964,2439683.479
2829094.204,2440352.124
2829094.204,2440352.124
2829094.204,2440352.124
2827771.601,2439279.402
2827771.601,2439279.402
2827771.601,2439279.402
2823637.513,2428062.665
2823637.513,2428062.665
2823637.513,2428062.665
2823866.553,2429458.258
2823866.553,2429458.258
2825293.61,2425927.751
2825293.61,2425927.751
2825293.61,2425927.751
2836744.865,2433091.621
2836744.865,2433091.621
2836744.865,2433091.621
2836744.604,2437892.545
2836744.604,2437892.545
2836744.604,2437892.545
2836919.618,2436688.68
2836919.618,2436688.68
2836919.618,2436688.68
2836342.623,2437800.882
2833941.695,2428148.803
2833941.695,2428148.803
2833941.695,2428148.803
2834262.381,2429142.358
2828850.569,2438256.736
2826676.411,2429900.011
2827634.395,2432680.764
2828388.282,2435265.686
2828388.282,2435265.686
2826786.531,2435198.964
2825401.363,2435927.929
2825401.363,2435927.929
2831541.662,2437800.683
2831541.662,2437800.683
2831048.539,2428508.921
2831048.539,2428508.921
2827655.174,2433680.561
2823876.938,2429958.167
2823876.938,2429958.167
2827382.505,2430185.416
2827382.505,2430185.416
2832375.249,2429781.663
2830142.19,2433028.743
2832553.91,2438379.757
2832553.91,2438379.757
2829867.185,2434234.722
2830044.594,2428329.718
2827934.123,2437475.621
2827934.123,2437475.621
2829348.382,2438146.361
2827155.549,2428889.822
2827155.549,2428889.822
2828365.695,2429364.808
2828365.695,2429364.808
2827530.26,2432482.882
2827530.26,2432482.882
2832375.249,2429781.663
2832375.249,2429781.663
2831048.539,2428508.921
2827655.174,2433680.561
2827655.174,2433680.561
2827634.395,2432680.764
2827382.505,2430185.416
2827382.505,2430185.416
2830044.594,2428329.718
2827155.549,2428889.822
2828365.695,2429364.808
2828365.695,2429364.808
2823876.938,2429958.167
2823876.938,2429958.167
2825401.363,2435927.929
2826932.251,2437396.436
2826932.251,2437396.436
2831302.211,2435905.262
2831541.662,2437800.683
2831541.662,2437800.683
2827530.26,2432482.882
2827530.26,2432482.882
2827530.26,2432482.882
2828388.282,2435265.686
2829867.185,2434234.722
2829867.185,2434234.722
2826786.531,2435198.964
2830142.19,2433028.743
2830142.19,2433028.743
2830142.19,2433028.743
2835703.576,2431112.85
2823291.589,2430670.503
2821683.565,2430303.817
2821683.565,2430303.817
2821185.73,2430414.188
2821185.73,2430414.188
2822708.32,2431482.825
2822381.364,2430189.291
2822283.459,2430291.351
2850115.604,2446015.778
2850034.357,2446917.579
2847862.08,2448262.959
2848295.353,2445053.521
2850990.259,2449598.004
2850990.259,2449598.004
2832553.91,2438379.757
2831302.211,2435905.262
2809268.841,2429761.683
2804367.543,2424962.068
2832553.91,2438379.757
2804367.543,2424962.068
2804367.543,2424962.068
2809268.841,2429761.683
2831302.211,2435905.262
2831302.211,2435905.262
2831302.211,2435905.262
2571282.332,2440359.048
2571237.878,2438259.187
2569714.686,2437191.022
2570676.024,2440071.768
2568806.276,2436810.11
2568806.276,2436810.11
2565245.089,2433984.468
2565053.582,2434388.677
2571337.872,2438257.07
2561894.768,2426952.846
2566413.213,2432459.143
2568030.059,2433225.182
2567525.855,2433035.791
2567223.755,2432942.155
2571055.294,2434361.548
2570872.252,2435165.737
2561999.005,2427150.71
2554784.204,2436006.883
2561894.768,2426952.846
2567814.819,2437231.26
2567323.749,2432940.036
2567223.755,2432942.155
2571059.531,2434561.537
2568806.276,2436810.11
2569714.686,2437191.022
2573070.818,2425615.358
2571109.066,2427457.681
2568877.368,2426004.404
2567658.341,2425129.903
2567061.911,2434746.268
2569088.677,2412394.301
2570144.04,2410270.973
2571588.662,2440652.678
2575246.104,2438574.491
2575246.104,2438574.491
2568199.964,2436522.838
2568199.964,2436522.838
2577018.496,2437236.462
2566740.743,2433752.695
2570572.27,2435172.091
2571161.643,2434659.412
2563044.222,2410421.882
2563044.222,2410421.882
2570201.946,2436580.473
2570201.946,2436580.473
2570189.239,2435980.512
2570189.239,2435980.512
2191740.189,2359361.276
2193774.773,2363352.317
2194564.731,2365989.085
2195345.79,2361716.333
2195835.871,2364340.465
2200945.895,2357146.254
2193922.363,2359853.871
2182593.926,2376799.149
2183615.314,2383450.667
2203413.627,2384085.2
2198266.918,2382666.571
2200745.797,2380868.733
2205599.453,2377368.844
2194915.632,2388532.795
2196669.528,2387305.122
2186736.743,2387787.529
2187192.445,2384102.051
2194058.917,2394604.267
2196104.188,2393589.131
2191740.189,2359361.276
2193774.773,2363352.317
2194564.731,2365989.085
2193922.363,2359853.871
2198266.918,2382666.571
2203079.63,2377763.137
2194915.632,2388532.795
2186736.743,2387787.529
2186744.029,2389990.603
2196104.188,2393589.131
2193774.773,2363352.317
2194564.731,2365989.085
